region,total,date
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,16861
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,16892
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,16922
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,16953
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,16983
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17014
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17045
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17075
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17106
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17136
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17167
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17198
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17226
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17257
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17287
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17318
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17348
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17379
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17410
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17440
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17471
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17501
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17532
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17563
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17591
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17622
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17652
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17683
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17713
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17744
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17775
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17805
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17836
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17866
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17897
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17928
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17956
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,17987
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18017
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18048
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18078
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18109
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18140
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18170
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18201
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18231
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18262
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18293
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18322
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18353
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18383
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18414
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18444
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18475
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18506
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18536
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18567
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18597
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18628
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18659
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18687
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18718
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18748
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18779
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18809
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18840
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18871
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18901
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18932
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18962
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,18993
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19024
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19052
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19083
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19113
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19144
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19174
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19205
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19236
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19266
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19297
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19327
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19358
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19389
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19417
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19448
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19478
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19509
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19539
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19570
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19601
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19631
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19662
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19692
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19723
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19754
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19783
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19814
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19844
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19875
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19905
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19936
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19967
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,19997
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,20028
Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),,20058
Тамбовская область,480,13149
Тамбовская область,513,13180
Тамбовская область,379,13208
Тамбовская область,585,13239
Тамбовская область,223,13269
Тамбовская область,710,13300
Тамбовская область,989,13330
Тамбовская область,1076,13361
Тамбовская область,1179,13392
Тамбовская область,391,13422
Тамбовская область,578,13453
Тамбовская область,365,13483
Тамбовская область,478,13514
Тамбовская область,507,13545
Тамбовская область,256,13573
Тамбовская область,819,13604
Тамбовская область,269,13634
Тамбовская область,696,13665
Тамбовская область,1174,13695
Тамбовская область,1148,13726
Тамбовская область,1283,13757
Тамбовская область,741,13787
Тамбовская область,859,13818
Тамбовская область,573,13848
Тамбовская область,415,13879
Тамбовская область,472,13910
Тамбовская область,538,13939
Тамбовская область,285,13970
Тамбовская область,372,14000
Тамбовская область,826,14031
Тамбовская область,900,14061
Тамбовская область,1355,14092
Тамбовская область,1036,14123
Тамбовская область,749,14153
Тамбовская область,645,14184
Тамбовская область,366,14214
Тамбовская область,496,14245
Тамбовская область,620,14276
Тамбовская область,276,14304
Тамбовская область,727,14335
Тамбовская область,256,14365
Тамбовская область,738,14396
Тамбовская область,978,14426
Тамбовская область,1205,14457
Тамбовская область,1129,14488
Тамбовская область,736,14518
Тамбовская область,648,14549
Тамбовская область,386,14579
Тамбовская область,535,14610
Тамбовская область,390,14641
Тамбовская область,220,14669
Тамбовская область,959,14700
Тамбовская область,266,14730
Тамбовская область,600,14761
Тамбовская область,1320,14791
Тамбовская область,1098,14822
Тамбовская область,1121,14853
Тамбовская область,796,14883
Тамбовская область,599,14914
Тамбовская область,361,14944
Тамбовская область,478,14975
Тамбовская область,480,15006
Тамбовская область,372,15034
Тамбовская область,548,15065
Тамбовская область,272,15095
Тамбовская область,848,15126
Тамбовская область,1124,15156
Тамбовская область,1065,15187
Тамбовская область,1298,15218
Тамбовская область,812,15248
Тамбовская область,796,15279
Тамбовская область,446,15309
Тамбовская область,414,15340
Тамбовская область,463,15371
Тамбовская область,216,15400
Тамбовская область,704,15431
Тамбовская область,258,15461
Тамбовская область,777,15492
Тамбовская область,1031,15522
Тамбовская область,1146,15553
Тамбовская область,1164,15584
Тамбовская область,598,15614
Тамбовская область,552,15645
Тамбовская область,369,15675
Тамбовская область,442,15706
Тамбовская область,431,15737
Тамбовская область,553,15765
Тамбовская область,211,15796
Тамбовская область,367,15826
Тамбовская область,1050,15857
Тамбовская область,1026,15887
Тамбовская область,1324,15918
Тамбовская область,1043,15949
Тамбовская область,653,15979
Тамбовская область,567,16010
Тамбовская область,309,16040
Тамбовская область,403,16071
Тамбовская область,526,16102
Тамбовская область,312,16130
Тамбовская область,605,16161
Тамбовская область,289,16191
Тамбовская область,842,16222
Тамбовская область,1028,16252
Тамбовская область,1276,16283
Тамбовская область,965,16314
Тамбовская область,646,16344
Тамбовская область,490,16375
Тамбовская область,329,16405
Тамбовская область,387,16436
Тамбовская область,432,16467
Тамбовская область,230,16495
Тамбовская область,673,16526
Тамбовская область,242,16556
Тамбовская область,642,16587
Тамбовская область,991,16617
Тамбовская область,1190,16648
Тамбовская область,934,16679
Тамбовская область,613,16709
Тамбовская область,538,16740
Тамбовская область,390,16770
Тамбовская область,278,16801
Тамбовская область,338,16832
Тамбовская область,354,16861
Тамбовская область,174,16892
Тамбовская область,302,16922
Тамбовская область,793,16953
Тамбовская область,949,16983
Тамбовская область,882,17014
Тамбовская область,848,17045
Тамбовская область,499,17075
Тамбовская область,384,17106
Тамбовская область,274,17136
Тамбовская область,337,17167
Тамбовская область,409,17198
Тамбовская область,208,17226
Тамбовская область,525,17257
Тамбовская область,204,17287
Тамбовская область,690,17318
Тамбовская область,1068,17348
Тамбовская область,931,17379
Тамбовская область,881,17410
Тамбовская область,487,17440
Тамбовская область,454,17471
Тамбовская область,284,17501
Тамбовская область,284,17532
Тамбовская область,312,17563
Тамбовская область,183,17591
Тамбовская область,544,17622
Тамбовская область,198,17652
Тамбовская область,565,17683
Тамбовская область,898,17713
Тамбовская область,1090,17744
Тамбовская область,782,17775
Тамбовская область,266,17805
Тамбовская область,289,17836
Тамбовская область,207,17866
Тамбовская область,311,17897
Тамбовская область,305,17928
Тамбовская область,343,17956
Тамбовская область,195,17987
Тамбовская область,240,18017
Тамбовская область,697,18048
Тамбовская область,754,18078
Тамбовская область,945,18109
Тамбовская область,714,18140
Тамбовская область,458,18170
Тамбовская область,436,18201
Тамбовская область,340,18231
Тамбовская область,253,18262
Тамбовская область,381,18293
Тамбовская область,196,18322
Тамбовская область,154,18353
Тамбовская область,95,18383
Тамбовская область,491,18414
Тамбовская область,658,18444
Тамбовская область,811,18475
Тамбовская область,616,18506
Тамбовская область,478,18536
Тамбовская область,277,18567
Тамбовская область,258,18597
Тамбовская область,272,18628
Тамбовская область,285,18659
Тамбовская область,309,18687
Тамбовская область,195,18718
Тамбовская область,234,18748
Тамбовская область,704,18779
Тамбовская область,849,18809
Тамбовская область,807,18840
Тамбовская область,686,18871
Тамбовская область,416,18901
Тамбовская область,329,18932
Тамбовская область,293,18962
Тамбовская область,215,18993
Тамбовская область,330,19024
Тамбовская область,210,19052
Тамбовская область,322,19083
Тамбовская область,190,19113
Тамбовская область,607,19144
Тамбовская область,831,19174
Тамбовская область,793,19205
Тамбовская область,756,19236
Тамбовская область,675,19266
Тамбовская область,542,19297
Тамбовская область,378,19327
Тамбовская область,250,19358
Тамбовская область,293,19389
Тамбовская область,305,19417
Тамбовская область,384,19448
Тамбовская область,192,19478
Тамбовская область,619,19509
Тамбовская область,811,19539
Тамбовская область,802,19570
Тамбовская область,700,19601
Тамбовская область,408,19631
Тамбовская область,384,19662
Тамбовская область,355,19692
Тамбовская область,220,19723
Тамбовская область,243,19754
Тамбовская область,313,19783
Тамбовская область,250,19814
Тамбовская область,268,19844
Тамбовская область,628,19875
Тамбовская область,703,19905
Тамбовская область,848,19936
Тамбовская область,559,19967
Тамбовская область,420,19997
Тамбовская область,,20028
Тамбовская область,,20058
Тверская область,537,13149
Тверская область,542,13180
Тверская область,640,13208
Тверская область,814,13239
Тверская область,339,13269
Тверская область,1097,13300
Тверская область,1412,13330
Тверская область,1665,13361
Тверская область,1415,13392
Тверская область,930,13422
Тверская область,783,13453
Тверская область,844,13483
Тверская область,594,13514
Тверская область,679,13545
Тверская область,775,13573
Тверская область,1118,13604
Тверская область,504,13634
Тверская область,1267,13665
Тверская область,1542,13695
Тверская область,1723,13726
Тверская область,1470,13757
Тверская область,1191,13787
Тверская область,1082,13818
Тверская область,1075,13848
Тверская область,559,13879
Тверская область,664,13910
Тверская область,883,13939
Тверская область,824,13970
Тверская область,516,14000
Тверская область,1221,14031
Тверская область,1322,14061
Тверская область,1956,14092
Тверская область,1287,14123
Тверская область,1022,14153
Тверская область,941,14184
Тверская область,797,14214
Тверская область,670,14245
Тверская область,798,14276
Тверская область,680,14304
Тверская область,1004,14335
Тверская область,534,14365
Тверская область,1153,14396
Тверская область,1496,14426
Тверская область,1700,14457
Тверская область,1380,14488
Тверская область,1067,14518
Тверская область,778,14549
Тверская область,749,14579
Тверская область,647,14610
Тверская область,593,14641
Тверская область,590,14669
Тверская область,1168,14700
Тверская область,414,14730
Тверская область,1163,14761
Тверская область,1697,14791
Тверская область,1598,14822
Тверская область,1327,14853
Тверская область,1068,14883
Тверская область,811,14914
Тверская область,787,14944
Тверская область,575,14975
Тверская область,646,15006
Тверская область,728,15034
Тверская область,903,15065
Тверская область,481,15095
Тверская область,1198,15126
Тверская область,1641,15156
Тверская область,1652,15187
Тверская область,1507,15218
Тверская область,1034,15248
Тверская область,1019,15279
Тверская область,1052,15309
Тверская область,547,15340
Тверская область,621,15371
Тверская область,614,15400
Тверская область,859,15431
Тверская область,419,15461
Тверская область,1262,15492
Тверская область,1444,15522
Тверская область,1704,15553
Тверская область,1309,15584
Тверская область,870,15614
Тверская область,698,15645
Тверская область,796,15675
Тверская область,506,15706
Тверская область,597,15737
Тверская область,801,15765
Тверская область,563,15796
Тверская область,430,15826
Тверская область,1276,15857
Тверская область,1461,15887
Тверская область,1681,15918
Тверская область,978,15949
Тверская область,827,15979
Тверская область,787,16010
Тверская область,730,16040
Тверская область,497,16071
Тверская область,649,16102
Тверская область,582,16130
Тверская область,830,16161
Тверская область,431,16191
Тверская область,1126,16222
Тверская область,1344,16252
Тверская область,1589,16283
Тверская область,1114,16314
Тверская область,860,16344
Тверская область,743,16375
Тверская область,740,16405
Тверская область,484,16436
Тверская область,572,16467
Тверская область,477,16495
Тверская область,722,16526
Тверская область,370,16556
Тверская область,961,16587
Тверская область,1326,16617
Тверская область,1431,16648
Тверская область,1087,16679
Тверская область,858,16709
Тверская область,662,16740
Тверская область,826,16770
Тверская область,427,16801
Тверская область,498,16832
Тверская область,584,16861
Тверская область,499,16892
Тверская область,427,16922
Тверская область,943,16953
Тверская область,1253,16983
Тверская область,1208,17014
Тверская область,1005,17045
Тверская область,718,17075
Тверская область,534,17106
Тверская область,576,17136
Тверская область,459,17167
Тверская область,499,17198
Тверская область,532,17226
Тверская область,673,17257
Тверская область,388,17287
Тверская область,989,17318
Тверская область,1369,17348
Тверская область,1291,17379
Тверская область,1033,17410
Тверская область,690,17440
Тверская область,612,17471
Тверская область,662,17501
Тверская область,398,17532
Тверская область,419,17563
Тверская область,456,17591
Тверская область,626,17622
Тверская область,372,17652
Тверская область,889,17683
Тверская область,1018,17713
Тверская область,1319,17744
Тверская область,938,17775
Тверская область,310,17805
Тверская область,371,17836
Тверская область,411,17866
Тверская область,401,17897
Тверская область,350,17928
Тверская область,569,17956
Тверская область,426,17987
Тверская область,339,18017
Тверская область,866,18048
Тверская область,949,18078
Тверская область,1126,18109
Тверская область,789,18140
Тверская область,712,18170
Тверская область,560,18201
Тверская область,542,18231
Тверская область,322,18262
Тверская область,511,18293
Тверская область,440,18322
Тверская область,353,18353
Тверская область,181,18383
Тверская область,498,18414
Тверская область,771,18444
Тверская область,951,18475
Тверская область,742,18506
Тверская область,685,18536
Тверская область,501,18567
Тверская область,446,18597
Тверская область,342,18628
Тверская область,359,18659
Тверская область,495,18687
Тверская область,477,18718
Тверская область,383,18748
Тверская область,766,18779
Тверская область,930,18809
Тверская область,881,18840
Тверская область,791,18871
Тверская область,646,18901
Тверская область,529,18932
Тверская область,628,18962
Тверская область,373,18993
Тверская область,463,19024
Тверская область,468,19052
Тверская область,535,19083
Тверская область,369,19113
Тверская область,784,19144
Тверская область,1064,19174
Тверская область,969,19205
Тверская область,915,19236
Тверская область,1382,19266
Тверская область,899,19297
Тверская область,604,19327
Тверская область,381,19358
Тверская область,340,19389
Тверская область,480,19417
Тверская область,476,19448
Тверская область,387,19478
Тверская область,845,19509
Тверская область,1018,19539
Тверская область,1015,19570
Тверская область,890,19601
Тверская область,609,19631
Тверская область,482,19662
Тверская область,564,19692
Тверская область,326,19723
Тверская область,397,19754
Тверская область,479,19783
Тверская область,497,19814
Тверская область,418,19844
Тверская область,829,19875
Тверская область,936,19905
Тверская область,997,19936
Тверская область,746,19967
Тверская область,621,19997
Тверская область,,20028
Тверская область,,20058
Томская область,419,13149
Томская область,438,13180
Томская область,668,13208
Томская область,717,13239
Томская область,268,13269
Томская область,948,13300
Томская область,1037,13330
Томская область,1170,13361
Томская область,1096,13392
Томская область,707,13422
Томская область,666,13453
Томская область,696,13483
Томская область,430,13514
Томская область,525,13545
Томская область,654,13573
Томская область,765,13604
Томская область,259,13634
Томская область,1078,13665
Томская область,1158,13695
Томская область,1336,13726
Томская область,1046,13757
Томская область,760,13787
Томская область,754,13818
Томская область,865,13848
Томская область,432,13879
Томская область,560,13910
Томская область,743,13939
Томская область,627,13970
Томская область,372,14000
Томская область,973,14031
Томская область,1085,14061
Томская область,1642,14092
Томская область,977,14123
Томская область,814,14153
Томская область,668,14184
Томская область,626,14214
Томская область,454,14245
Томская область,555,14276
Томская область,574,14304
Томская область,714,14335
Томская область,316,14365
Томская область,918,14396
Томская область,1257,14426
Томская область,1284,14457
Томская область,1084,14488
Томская область,791,14518
Томская область,597,14549
Томская область,742,14579
Томская область,364,14610
Томская область,485,14641
Томская область,503,14669
Томская область,811,14700
Томская область,274,14730
Томская область,1001,14761
Томская область,1338,14791
Томская область,1205,14822
Томская область,1088,14853
Томская область,870,14883
Томская область,624,14914
Томская область,685,14944
Томская область,386,14975
Томская область,491,15006
Томская область,669,15034
Томская область,675,15065
Томская область,328,15095
Томская область,1045,15126
Томская область,1324,15156
Томская область,1293,15187
Томская область,1127,15218
Томская область,796,15248
Томская область,893,15279
Томская область,818,15309
Томская область,367,15340
Томская область,552,15371
Томская область,631,15400
Томская область,700,15431
Томская область,360,15461
Томская область,1115,15492
Томская область,1193,15522
Томская область,1400,15553
Томская область,1142,15584
Томская область,727,15614
Томская область,623,15645
Томская область,783,15675
Томская область,345,15706
Томская область,530,15737
Томская область,739,15765
Томская область,559,15796
Томская область,333,15826
Томская область,1084,15857
Томская область,1129,15887
Томская область,1354,15918
Томская область,1050,15949
Томская область,682,15979
Томская область,645,16010
Томская область,673,16040
Томская область,383,16071
Томская область,497,16102
Томская область,588,16130
Томская область,593,16161
Томская область,438,16191
Томская область,941,16222
Томская область,1205,16252
Томская область,1250,16283
Томская область,1017,16314
Томская область,825,16344
Томская область,656,16375
Томская область,695,16405
Томская область,437,16436
Томская область,472,16467
Томская область,518,16495
Томская область,587,16526
Томская область,328,16556
Томская область,924,16587
Томская область,1248,16617
Томская область,1094,16648
Томская область,906,16679
Томская область,789,16709
Томская область,611,16740
Томская область,717,16770
Томская область,311,16801
Томская область,421,16832
Томская область,519,16861
Томская область,468,16892
Томская область,295,16922
Томская область,917,16953
Томская область,1141,16983
Томская область,1120,17014
Томская область,939,17045
Томская область,559,17075
Томская область,468,17106
Томская область,519,17136
Томская область,350,17167
Томская область,475,17198
Томская область,507,17226
Томская область,497,17257
Томская область,240,17287
Томская область,948,17318
Томская область,1369,17348
Томская область,1151,17379
Томская область,882,17410
Томская область,533,17440
Томская область,489,17471
Томская область,579,17501
Томская область,299,17532
Томская область,401,17563
Томская область,447,17591
Томская область,508,17622
Томская область,280,17652
Томская область,928,17683
Томская область,974,17713
Томская область,1214,17744
Томская область,896,17775
Томская область,260,17805
Томская область,315,17836
Томская область,336,17866
Томская область,287,17897
Томская область,344,17928
Томская область,492,17956
Томская область,473,17987
Томская область,242,18017
Томская область,842,18048
Томская область,965,18078
Томская область,1050,18109
Томская область,775,18140
Томская область,557,18170
Томская область,500,18201
Томская область,474,18231
Томская область,325,18262
Томская область,480,18293
Томская область,422,18322
Томская область,269,18353
Томская область,58,18383
Томская область,565,18414
Томская область,912,18444
Томская область,863,18475
Томская область,719,18506
Томская область,552,18536
Томская область,409,18567
Томская область,415,18597
Томская область,339,18628
Томская область,343,18659
Томская область,457,18687
Томская область,414,18718
Томская область,276,18748
Томская область,753,18779
Томская область,1020,18809
Томская область,951,18840
Томская область,734,18871
Томская область,560,18901
Томская область,481,18932
Томская область,460,18962
Томская область,271,18993
Томская область,448,19024
Томская область,391,19052
Томская область,446,19083
Томская область,269,19113
Томская область,712,19144
Томская область,967,19174
Томская область,948,19205
Томская область,988,19236
Томская область,757,19266
Томская область,705,19297
Томская область,555,19327
Томская область,260,19358
Томская область,335,19389
Томская область,488,19417
Томская область,412,19448
Томская область,307,19478
Томская область,824,19509
Томская область,906,19539
Томская область,1015,19570
Томская область,747,19601
Томская область,564,19631
Томская область,452,19662
Томская область,510,19692
Томская область,290,19723
Томская область,372,19754
Томская область,409,19783
Томская область,553,19814
Томская область,361,19844
Томская область,786,19875
Томская область,954,19905
Томская область,1022,19936
Томская область,749,19967
Томская область,528,19997
Томская область,,20028
Томская область,,20058
Тульская область,573,13149
Тульская область,677,13180
Тульская область,590,13208
Тульская область,984,13239
Тульская область,304,13269
Тульская область,1145,13300
Тульская область,1402,13330
Тульская область,1625,13361
Тульская область,1690,13392
Тульская область,928,13422
Тульская область,850,13453
Тульская область,739,13483
Тульская область,662,13514
Тульская область,709,13545
Тульская область,502,13573
Тульская область,1297,13604
Тульская область,333,13634
Тульская область,1354,13665
Тульская область,1777,13695
Тульская область,1767,13726
Тульская область,1743,13757
Тульская область,1085,13787
Тульская область,1208,13818
Тульская область,1163,13848
Тульская область,628,13879
Тульская область,671,13910
Тульская область,891,13939
Тульская область,466,13970
Тульская область,686,14000
Тульская область,1395,14031
Тульская область,1353,14061
Тульская область,2252,14092
Тульская область,1394,14123
Тульская область,1029,14153
Тульская область,943,14184
Тульская область,725,14214
Тульская область,668,14245
Тульская область,896,14276
Тульская область,575,14304
Тульская область,1098,14335
Тульская область,486,14365
Тульская область,1279,14396
Тульская область,1454,14426
Тульская область,1905,14457
Тульская область,1497,14488
Тульская область,1050,14518
